trap_id,code,line_id,trap_number,project_id,cat_trap,inactive,sponsor_id,trap_type_id,to_be_replaced,to_be_maintained,name,trapcode,long,lat,ele,project_id2,easting,northing,line_id3,code4,name5,project_id6,associated_cat_traps,Reserve/Area
3782,T01,198,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T01,177.0279008,-37.98437127,NULL,1,1953785,5788258,198,T,T Line,1,NULL,OSR
71,CR01,28,511,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR01,177.027844,-37.977425,148.17,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
2102,CD07,128,822,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD07,177.027833,-37.966151,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
402,TN04,19,333,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN04,177.027833,-37.990894,0,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
330,TM06,6,111,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM06,177.027781,-38.001988,145.52,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
331,TM07,6,112,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM07,177.027715,-38.002499,157.3,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
2269,BD13,133,836,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD13,177.027706,-37.9698419,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
478,CS05a,9,153,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS05a,177.027697,-37.976051,151.29,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
1711,PE02,118,765,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE02,177.0276598,-37.96984417,76.79052734,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
461,BN05,30,17,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN05,177.0275559,-37.9830341,45.30749512,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
3788,T07,198,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T07,177.0275113,-37.98093748,NULL,1,1953767,5788641,198,T,T Line,1,NULL,OSR
189,WE17,17,306,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WE17,177.02735,-37.962453,90.01,1,NULL,NULL,17,WE,West End,1,NULL,OSR
274,TS13,3,72,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS13,177.027278,-38.009801,188.78,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
468,BN12,30,10,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN12,177.02715,-37.97823211,84.48095703,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
366,MT15,8,146,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT15,177.027125,-37.971386,126.78,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
403,TN05,19,334,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN05,177.02707,-37.991526,86.16,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
440,WS03,21,391,1,NULL,NULL,1051,1,NULL,NULL,NULL,WS03,177.027003,-37.984775,105.15,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
374,CS05,9,152,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS05,177.026881,-37.976309,157.78,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
463,BN07,30,15,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN07,177.0268527,-37.98061098,58.0447998,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
404,TN06,19,335,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN06,177.026844,-37.992083,98.18,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
3787,T06,198,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T06,177.0268374,-37.98128174,NULL,1,1953707,5788605,198,T,T Line,1,NULL,OSR
1712,PE03,118,766,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE03,177.0268356,-37.97031415,67.65795898,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
2262,BD06,133,829,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD06,177.026727,-37.9680259,74.6,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
462,BN06,30,16,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN06,177.0267172,-37.98181504,48.19152832,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
275,TS14,3,73,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS14,177.026579,-38.009979,0,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
332,TM08,6,113,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM08,177.026489,-38.00344,184.46,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
467,BN11,30,11,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN11,177.0264363,-37.97933718,76.30981445,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
2270,BD14,133,837,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD14,177.0264346,-37.9704223,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
439,WS04,21,390,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS04,177.026416,-37.985561,133.03,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
469,BN13,30,9,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN13,177.0263574,-37.97839128,91.21008301,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
367,MT16,8,147,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT16,177.026231,-37.97163,120.05,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
464,BN08,30,14,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN08,177.0262235,-37.98116142,61.4095459,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
3786,T05,198,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T05,177.0261886,-37.98187658,NULL,1,1953647,5788542,198,T,T Line,1,NULL,OSR
2101,CD06,128,821,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD06,177.026182,-37.966371,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
373,CS04,9,151,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS04,177.026153,-37.977056,172.2,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
514,WL13,24,411,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL13,177.026136,-37.983028,35.45,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
1713,PE04a,118,767,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE04a,177.0260656,-37.97051825,67.17736816,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
1714,PE04b,118,768,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE04b,177.0260656,-37.97051825,67.17736816,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
3785,T04,198,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T04,177.0258839,-37.98253233,NULL,1,1953617,5788470,198,T,T Line,1,NULL,OSR
1715,PE05a,118,769,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE05a,177.0258674,-37.97044767,57.08349609,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
1716,PE05b,118,770,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE05b,177.0258674,-37.97044767,57.08349609,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
466,BN10,30,12,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN10,177.0258489,-37.98009683,70.0612793,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
405,TN07,19,336,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN07,177.025823,-37.993328,119.57,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
465,BN09,30,13,1,NULL,NULL,1061,1,NULL,NULL,NULL,BN09,177.0256778,-37.98078851,66.21606445,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
470,BN14,30,8,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN14,177.0256426,-37.97878909,93.85375977,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
438,WS05,21,389,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS05,177.02557,-37.985571,145.76,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
188,WE16,17,305,1,NULL,NULL,NULL,2,NULL,NULL,NULL,WE16,177.025549,-37.961362,107.55,1,NULL,NULL,17,WE,West End,1,NULL,OSR
2271,BD15,133,838,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD15,177.02554,-37.9704439,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
2096,CD01,128,816,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD01,177.025489,-37.961636,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
515,WL14,24,412,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL14,177.025474,-37.982508,77.99,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
2172,FR05A,125,810,1,NULL,NULL,NULL,1,NULL,NULL,NULL,FR05A,177.025291,-37.9706759,NULL,1,NULL,NULL,125,FR,Free Ranging Line,1,NULL,
406,TN08,19,337,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN08,177.025254,-37.994038,132.79,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
333,TM09,6,114,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM09,177.025238,-38.003571,184.46,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
471,BN15,30,7,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN15,177.0251995,-37.97824393,102.2651367,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
2261,BD05,133,828,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD05,177.025188,-37.9679589,110.8,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
368,MT17,8,148,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT17,177.025141,-37.972277,140.72,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
2273,BD17,133,840,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD17,177.025068,-37.9720119,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
2171,FR04A,125,808,1,NULL,NULL,NULL,1,NULL,NULL,NULL,FR04A,177.025068,-37.9720119,NULL,1,NULL,NULL,125,FR,Free Ranging Line,1,NULL,
372,CS03,9,150,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS03,177.025032,-37.976637,157.3,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
1718,PE07,118,772,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE07,177.0250238,-37.97203965,128.2205811,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
513,WL12,24,410,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL12,177.02502,-37.98316,38.82,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
187,WE15,17,304,1,NULL,NULL,NULL,2,NULL,NULL,NULL,WE15,177.024967,-37.960686,64.29,1,NULL,NULL,17,WE,West End,1,NULL,OSR
1717,PE06,118,771,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE06,177.0249168,-37.97118134,103.4667969,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
2272,BD16,133,839,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD16,177.024798,-37.9711989,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
334,TM10,6,115,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM10,177.02465,-38.004551,202.96,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
437,WS06,21,388,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS06,177.024494,-37.985187,150.09,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
175,WE03,17,292,1,NULL,NULL,1052,1,NULL,NULL,NULL,WE03,177.024488,-37.953708,56.84,1,NULL,NULL,17,WE,West End,1,NULL,OSR
472,BN16,30,6,1,NULL,NULL,1047,2,NULL,NULL,NULL,BN16,177.0244206,-37.97768913,0,1,1953512,5789014,30,BN,Burma Road,1,NULL,OSR
2100,CD05,128,820,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD05,177.024343,-37.966265,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
516,WL15,24,413,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL15,177.024336,-37.982216,102.75,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
2099,CD04,128,819,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD04,177.024112,-37.964226,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
407,TN09,19,338,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN09,177.024082,-37.994809,142.16,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
2097,CD02,128,817,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD02,177.024059,-37.962194,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
473,BN17,30,5,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN17,177.0240246,-37.97664274,116.2042236,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
512,Wl11,24,409,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL11,177.024011,-37.983501,46.99,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
369,MT18,8,149,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT18,177.023967,-37.97254,164.75,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
176,WE04,17,293,1,NULL,NULL,1052,1,NULL,NULL,NULL,WE04,177.023946,-37.953423,49.63,1,NULL,NULL,17,WE,West End,1,NULL,OSR
2260,BD04,133,827,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD04,177.023903,-37.9680479,131.1,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
408,TN10,19,339,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN10,177.023857,-37.995768,153.45,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
371,CS02,9,149,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS02,177.023784,-37.975949,153.21,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
2098,CD03,128,818,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CD03,177.023771,-37.963554,0,1,NULL,NULL,128,CD,CD Line,1,NULL,OSR
2259,BD03,133,826,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD03,177.023695,-37.9689109,128.9,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
335,TM11,6,116,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM11,177.023623,-38.005232,207.53,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
186,WE14,17,303,1,NULL,NULL,NULL,2,NULL,NULL,NULL,WE14,177.023529,-37.959701,96.98,1,NULL,NULL,17,WE,West End,1,NULL,OSR
436,WS07,21,387,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS07,177.023486,-37.985457,153.94,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
474,BN18,30,4,1,NULL,NULL,1047,1,NULL,NULL,NULL,BN18,177.0234793,-37.97667165,0,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
517,WL16,24,414,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL16,177.023414,-37.981766,124.14,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
162,DF12,18,321,1,NULL,NULL,2,2,NULL,NULL,NULL,DF12,177.023337,-37.966305,140.48,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
2257,BD01,133,824,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD01,177.0233,-37.9714639,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
155,DF05,18,312,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF05,177.02329,-37.97241,157.06,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
174,WE02,17,291,1,NULL,NULL,1052,1,NULL,NULL,NULL,WE02,177.023236,-37.954684,36.9,1,NULL,NULL,17,WE,West End,1,NULL,OSR
173,WE01,17,290,1,NULL,NULL,1052,1,NULL,NULL,NULL,WE01,177.023132,-37.955189,23.68,1,NULL,NULL,17,WE,West End,1,NULL,OSR
511,WL10,24,408,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL10,177.023124,-37.983577,52.52,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
435,WS08,21,386,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS08,177.023097,-37.986192,183.5,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
154,DF04,18,311,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF04,177.023054,-37.973291,169.56,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
2258,BD02,133,825,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD02,177.023026,-37.9701249,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
161,DF11,18,320,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF11,177.023019,-37.967147,133.75,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
163,DF13,18,322,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF13,177.023015,-37.965643,130.86,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
370,CS01,9,148,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS01,177.022924,-37.975062,169.56,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
177,WE05,17,294,1,NULL,NULL,1052,1,NULL,NULL,NULL,WE05,177.022814,-37.953054,16.95,1,NULL,NULL,17,WE,West End,1,NULL,OSR
429,WS14,21,380,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS14,177.022813,-37.989847,160.18,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
336,TM12,6,117,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM12,177.022784,-38.005481,221.47,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
434,WS09,21,385,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS09,177.022781,-37.987148,192.63,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
409,TN11,19,340,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN11,177.022749,-37.996126,170.76,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
160,DF10,18,319,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF10,177.022743,-37.968309,156.1,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
518,WL17,24,415,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL17,177.022676,-37.981062,128.46,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
156,DF06,18,313,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF06,177.022606,-37.972068,173.64,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
185,WE13,17,302,1,NULL,NULL,NULL,2,NULL,NULL,NULL,WE13,177.022543,-37.958756,84.48,1,NULL,NULL,17,WE,West End,1,NULL,OSR
153,DF03,18,310,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF03,177.022518,-37.973943,176.29,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
159,DF09,18,318,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF09,177.022458,-37.969991,155.14,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
475,BN19,30,3,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN19,177.0223923,-37.97609313,121.0107422,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
158,DF08,18,315,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF08,177.022252,-37.970973,150.09,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
164,DF14,18,323,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF14,177.022122,-37.9657,136.39,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
152,DF02,18,309,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF02,177.022049,-37.974822,174.84,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
157,DF07,18,314,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF07,177.02201,-37.971693,179.17,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
276,TS15,3,74,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS15,177.021957,-38.010015,226.51,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
337,TM13,6,118,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM13,177.02194,-38.006239,208.73,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
476,BN20,30,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN20,177.0219389,-37.97556625,0,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
279,TS18,3,77,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS18,177.021862,-38.0084,238.77,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
433,WS10,21,384,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS10,177.021781,-37.987271,198.88,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
3598,DF25,18,335,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF25,177.0217649,-37.97292996,NULL,1,1953301,5789552,18,DF,Dump Fence,1,NULL,OSR
430,WS13,21,381,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS13,177.021611,-37.989006,0,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
278,TS17,3,76,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS17,177.02158,-38.009159,242.86,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
510,WL09,24,407,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL09,177.021568,-37.984097,64.29,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
432,WS11,21,383,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS11,177.021562,-37.987851,194.55,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
277,TS16,3,75,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS16,177.021543,-38.009948,241.17,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
410,TN12,19,341,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN12,177.021465,-37.996324,184.94,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
280,TS19,3,78,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS19,177.021423,-38.007825,236.37,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
184,WE12,17,301,1,NULL,NULL,NULL,2,NULL,NULL,NULL,WE12,177.021333,-37.958302,126.3,1,NULL,NULL,17,WE,West End,1,NULL,OSR
213,KP18,16,290,1,NULL,NULL,NULL,1,NULL,NULL,NULL,KP18,177.021274,-37.94683,21.76,1,NULL,NULL,16,KP,Kohi Point,1,NULL,Kohi Point
151,DF01,18,308,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF01,177.021146,-37.974871,141.44,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
165,DF15,18,324,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DF15,177.021039,-37.966022,133.03,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
3586,DF08A,18,316,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF08A,177.020979,-37.97041675,NULL,1,1953244,5789834,18,DF,Dump Fence,1,NULL,OSR
519,WL18,24,416,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL18,177.020954,-37.980279,147.45,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
431,WS12,21,382,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS12,177.020939,-37.98849,189.98,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
3597,DF24,18,334,1,NULL,NULL,NULL,2,NULL,NULL,NULL,DF24,177.0209011,-37.97336487,NULL,1,1953223,5789507,18,DF,Dump Fence,1,NULL,OSR
183,WE11,17,300,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WE11,177.020792,-37.956815,118.61,1,NULL,NULL,17,WE,West End,1,NULL,OSR
281,TS20,3,79,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS20,177.020788,-38.008441,213.06,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
509,WL08,24,406,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL08,177.020672,-37.984153,102.99,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
477,BN21,30,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BN21,177.0206585,-37.97491497,135.9110107,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
212,KP17,16,289,1,NULL,NULL,NULL,1,NULL,NULL,NULL,KP17,177.020594,-37.94614,33.53,1,NULL,NULL,16,KP,Kohi Point,1,NULL,Kohi Point
520,WL19,24,417,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL19,177.020553,-37.979565,150.81,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
428,WS15,21,394,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS15,177.020496,-37.989234,197.19,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
172,DF22,18,332,1,NULL,NULL,1040,1,NULL,NULL,NULL,DF22,177.020475,-37.973712,125.82,1,NULL,NULL,18,DF,Dump Fence,1,NULL,OSR
338,TM14,6,119,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM14,177.020404,-38.006908,205.61,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
339,TM15,6,120,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM15,177.020265,-38.005951,184.94,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
324,AP37,192,379,1,NULL,NULL,NULL,2,NULL,NULL,NULL,AP37,177.020144,-38.003862,204.4,1,NULL,NULL,192,AF,AP traps on Farm,1,0,Farm Block
508,WL07,24,405,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL07,177.020128,-37.984015,136.87,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
3299,ME7,179,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ME7,177.0201056,-37.94650463,NULL,1,1953282,5792492,179,ME,ME Line,1,NULL,Kohi Point
211,KP16,16,288,1,NULL,NULL,NULL,1,NULL,NULL,NULL,KP16,177.020018,-37.944829,56.12,1,NULL,NULL,16,KP,Kohi Point,1,NULL,Kohi Point
411,TN13,19,342,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN13,177.019889,-37.996512,200.8,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
482,AP01,20,343,1,NULL,NULL,NULL,2,NULL,NULL,NULL,AP01,177.019872,-37.974515,160.91,1,NULL,NULL,20,AP,Al's Place,1,NULL,Farm Block
521,WL20,24,418,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WL20,177.019841,-37.978834,165.95,1,NULL,NULL,24,WL,West Long,1,NULL,OSR
427,WS16,21,395,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS16,177.019799,-37.989288,194.79,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
3510,KP19,16,291,1,0,0,NULL,1,0,0,NULL,KP19,177.0197001,-37.94720308,NULL,1,1953243,5792416,16,KP,Kohi Point,1,NULL,Kohi Point
318,AP31,192,373,1,NULL,NULL,NULL,2,NULL,NULL,NULL,AP31,177.019655,-37.99713,213.54,1,NULL,NULL,192,AF,AP traps on Farm,1,0,Farm Block
